,date,code,presettle,open,high,low,close,settle,volume,amount,oi,factor,dlv_day,dlv_week,
763,20180531,IC1806,5684.8,5698,5749.6,5652,5738,5732.6,10843,1237450.84,27174,1.980458526,0,0,
764,20180601,IC1806,5732.6,5717.8,5729.6,5621.2,5664,5642,9966,1131800.636,26961,1.980458526,0,0,
765,20180604,IC1806,5642,5682,5693.8,5628.8,5671,5660,9799,1110290.284,26351,1.980458526,0,0,
766,20180605,IC1806,5660,5672.4,5774.6,5672.4,5770.2,5755.2,10344,1183452.428,25772,1.980458526,0,0,
767,20180606,IC1806,5755.2,5773.2,5773.2,5725.8,5765.6,5757,8861,1019136.364,24469,1.980458526,0,0,
768,20180607,IC1806,5757,5779.8,5799,5707,5732,5722.4,9629,1105981.02,24032,1.980458526,0,0,
769,20180608,IC1806,5722.4,5721.8,5726.8,5608.4,5658.6,5633.8,10768,1218108.984,22063,1.980458526,0,0,
770,20180611,IC1806,5633.8,5645,5678.8,5588,5639.2,5624.4,11261,1270360.828,19630,1.980458526,0,1,
771,20180612,IC1806,5624.4,5642.4,5704.8,5592.6,5686.8,5695,12016,1359470.812,16180,1.980458526,0,1,
772,20180613,IC1806,5695,5673.4,5684.8,5598.8,5603,5617.6,10973,1239423.852,11813,1.980458526,0,1,
773,20180614,IC1806,5617.6,5579.6,5657.4,5570.2,5594,5594.4,9388,1053063.42,6354,1.980458526,0,1,
774,20180615,IC1807,5544.2,5542.4,5562.8,5298.2,5436.6,5424,12403,1354382.916,23286,1.998390602,1,1,
775,20180619,IC1807,5424,5359.6,5359.8,4952.2,5057.8,5030.6,13418,1394929.26,23557,1.998390602,0,0,
776,20180620,IC1807,5030.6,5050,5188,5028,5142.2,5154.2,12454,1271550.076,23514,1.998390602,0,0,
777,20180621,IC1807,5154.2,5155,5199,4995.6,5010,5022.4,13828,1409028.612,24334,1.998390602,0,0,
778,20180622,IC1807,5022.4,4989,5127,4964.2,5110.8,5095.6,13724,1390260.296,24775,1.998390602,0,0,
779,20180625,IC1807,5095.6,5138.6,5158.8,5028.8,5028.8,5058.4,11600,1183744.14,24183,1.998390602,0,0,
780,20180626,IC1807,5058.4,5015,5138.2,5001.8,5095,5086,13682,1389023.128,25369,1.998390602,0,0,
781,20180627,IC1807,5086,5099,5154.2,4996.2,5001,5034,14010,1424152.76,24921,1.998390602,0,0,
782,20180628,IC1807,5034,5011.2,5119.6,4982.4,5007.2,5013.2,13275,1342455.136,25346,1.998390602,0,0,
783,20180629,IC1807,5013.2,5030,5205.2,5002.2,5185.4,5188,14201,1452641.32,25577,1.998390602,0,0,
784,20180702,IC1807,5188,5176.6,5225,5037,5100,5073.4,14354,1475405.56,25037,1.998390602,0,0,
785,20180703,IC1807,5073.4,5116.2,5180.6,4992,5144,5149,15603,1590201.308,26187,1.998390602,0,0,
786,20180704,IC1807,5149,5131,5150,5043,5085.4,5071.6,13396,1364116.424,25266,1.998390602,0,0,
787,20180705,IC1807,5071.6,5065.2,5091.4,4919.6,4920.2,4960,15688,1573544.6,25525,1.998390602,0,0,
788,20180706,IC1807,4960,4941.6,5047.6,4852,4948,4959.6,17594,1746283.12,25642,1.998390602,0,0,
789,20180709,IC1807,4959.6,4991.6,5091,4988,5088,5076,12790,1290192.784,23804,1.998390602,0,0,
790,20180710,IC1807,5076,5098.6,5124.8,5051.2,5115,5090.8,12007,1222206.872,23247,1.998390602,0,0,
791,20180711,IC1807,5090.8,5003.8,5048.8,4919,5008.8,4977.2,15491,1544970.836,22894,1.998390602,0,0,
792,20180712,IC1807,4977.2,5018,5190.8,5017.8,5178.4,5175,15754,1615300.172,21678,1.998390602,0,0,
793,20180713,IC1807,5175,5178.4,5209.4,5152,5191,5193.2,10698,1108601.856,19889,1.998390602,0,0,
794,20180716,IC1807,5193.2,5197.2,5220.8,5152,5199.2,5189.4,11888,1231789.488,17985,1.998390602,0,1,
795,20180717,IC1807,5189.4,5199,5203,5116.4,5184.4,5171,13293,1372493.972,15264,1.998390602,0,1,
796,20180718,IC1807,5171,5209.8,5232,5150,5159.2,5164.8,12391,1285968.728,10633,1.998390602,0,1,
797,20180719,IC1807,5164.8,5169,5187,5081.2,5119.4,5115.4,9317,956670.844,5070,1.998390602,0,1,
798,20180720,IC1808,5066.8,5040,5165.4,5031.4,5145.2,5152.2,14232,1450696.036,21097,2.017558871,1,1,
799,20180723,IC1808,5152.2,5117.6,5208.4,5114,5191,5189.8,12866,1327255.456,21489,2.017558871,0,0,
800,20180724,IC1808,5189.8,5195,5328,5195,5299,5295.2,13444,1419428.016,21805,2.017558871,0,0,
801,20180725,IC1808,5295.2,5306.6,5332.8,5281,5297.8,5294.4,9731,1031408.528,20350,2.017558871,0,0,
802,20180726,IC1808,5294.4,5297.8,5308,5241.6,5261.6,5253.2,10676,1125472.344,20952,2.017558871,0,0,
803,20180727,IC1808,5253.2,5270.2,5279.8,5205,5230,5245.8,11181,1173079.544,20882,2.017558871,0,0,
804,20180730,IC1808,5245.8,5217,5245.2,5138,5140.4,5152.4,12004,1244645.616,21166,2.017558871,0,0,
805,20180731,IC1808,5152.4,5145,5205.8,5130,5157.4,5151.8,10809,1116455.54,21047,2.017558871,0,0,
806,20180801,IC1808,5151.8,5188,5239.8,5056,5074.8,5088.6,14046,1448370.012,21340,2.017558871,0,0,
807,20180802,IC1808,5088.6,5066.6,5075.8,4832.4,4946.4,4920,16415,1622696.012,21352,2.017558871,0,0,
808,20180803,IC1808,4920,4950.2,4991,4870,4878.2,4900,13124,1293365.96,20323,2.017558871,0,0,
809,20180806,IC1808,4900,4885,4908.8,4755.2,4806,4802.4,14422,1394841.492,20211,2.017558871,0,0,
810,20180807,IC1808,4802.4,4817.2,4944.4,4767.8,4929,4918.2,14565,1415894.656,19810,2.017558871,0,0,
811,20180808,IC1808,4918.2,4919.4,4922.2,4827.2,4855.4,4847.2,13709,1338090.58,19518,2.017558871,0,0,
812,20180809,IC1808,4847.2,4846.6,5031.4,4833.2,4977,4997.6,15715,1558833.22,19035,2.017558871,0,0,
813,20180810,IC1808,4997.6,4988.2,5027.6,4967,5012.8,5009.6,11164,1115523.804,17726,2.017558871,0,0,
814,20180813,IC1808,5009.6,4971.6,5080,4931.4,5046.4,5046.4,14081,1406847.412,16648,2.017558871,0,1,
815,20180814,IC1808,5046.4,5046.4,5052.2,4997.2,5036.8,5023.8,12435,1249361.452,13563,2.017558871,0,1,
816,20180815,IC1808,5023.8,5037,5037,4897.2,4926,4919.2,12757,1264795.288,10569,2.017558871,0,1,
817,20180816,IC1808,4919.2,4864.2,4951.8,4830.2,4871,4886,10442,1022239.568,5008,2.017558871,0,1,
818,20180817,IC1809,4836.6,4879,4896.6,4701,4738,4748,14459,1390558.208,34093,2.038165786,1,1,
819,20180820,IC1809,4748,4746,4797,4684.6,4783.6,4768.2,15399,1460738.132,34943,2.038165786,0,0,
820,20180821,IC1809,4768.2,4788.8,4876,4760.2,4825,4840.4,14917,1438755.62,34890,2.038165786,0,0,
821,20180822,IC1809,4840.4,4817.2,4829,4772.8,4806,4791.4,12547,1204238.744,33676,2.038165786,0,0,
822,20180823,IC1809,4791.4,4799.6,4859.2,4745.8,4826.2,4829.8,17385,1673679.068,34455,2.038165786,0,0,
823,20180824,IC1809,4829.8,4810.2,4847,4775.2,4809.4,4810.2,13512,1299623.068,32879,2.038165786,0,0,
824,20180827,IC1809,4810.2,4835.6,4947,4820.2,4931.4,4934.8,14100,1380999.88,32847,2.038165786,0,0,
825,20180828,IC1809,4934.8,4942.8,4957.4,4910,4936.8,4934.4,10748,1060458.812,31335,2.038165786,0,0,
826,20180829,IC1809,4934.4,4934.6,4937.6,4883,4918.2,4906.8,11076,1086996.072,31702,2.038165786,0,0,
827,20180830,IC1809,4906.8,4918,4923.2,4826.4,4846,4848.8,12858,1249868.12,31959,2.038165786,0,0,
828,20180831,IC1809,4848.8,4822,4836.6,4757,4783.4,4791.8,13960,1339610.312,32094,2.038165786,0,0,
829,20180903,IC1809,4791.8,4767,4822.8,4715.4,4819.6,4803.6,13878,1322740.2,31994,2.038165786,0,0,
830,20180904,IC1809,4803.6,4814.6,4895.2,4798.2,4857.6,4875.8,13815,1337940.46,31831,2.038165786,0,0,
831,20180905,IC1809,4875.8,4850,4867.2,4781.2,4785,4802.8,12599,1216408.736,30704,2.038165786,0,0,
832,20180906,IC1809,4802.8,4775.4,4837.6,4740,4767.8,4769.4,13886,1331002.808,30913,2.038165786,0,0,
833,20180907,IC1809,4769.4,4788,4865,4720.2,4765,4754,16556,1586560.136,31055,2.038165786,0,0,
834,20180910,IC1809,4754,4760,4770.8,4673,4684.2,4684.6,13075,1232559.108,29571,2.038165786,0,0,
835,20180911,IC1809,4684.6,4687.2,4735,4653.8,4694.4,4684.6,13708,1285011.676,28492,2.038165786,0,0,
836,20180912,IC1809,4684.6,4694.4,4728.4,4656.2,4675,4674.4,14078,1320884.08,27069,2.038165786,0,0,
837,20180913,IC1809,4674.4,4726.8,4769,4636.8,4718,4707.6,16472,1548245.168,26360,2.038165786,0,0,
838,20180914,IC1809,4707.6,4722.6,4726.4,4653.4,4654.4,4670.2,13491,1263930.688,24437,2.038165786,0,0,
839,20180917,IC1809,4670.2,4633.4,4634.2,4574.2,4602.8,4601.4,13249,1219750.504,21585,2.038165786,0,1,
840,20180918,IC1809,4601.4,4588.6,4698.4,4581.6,4679.4,4677.6,17179,1591344.388,17957,2.038165786,0,1,
841,20180919,IC1809,4677.6,4679,4783.2,4667,4734.4,4749,15449,1459198.08,12395,2.038165786,0,1,
842,20180920,IC1809,4749,4737.4,4774.8,4730.8,4743.6,4737.2,9068,861084.808,6016,2.038165786,0,1,
843,20180921,IC1810,4705.8,4729.2,4829.2,4700.2,4827.8,4810.2,15878,1512024.716,24752,2.051765686,1,1,
844,20180925,IC1810,4810.2,4786,4813,4753.2,4793.2,4785.4,11759,1124620.58,23884,2.051765686,0,0,
845,20180926,IC1810,4785.4,4805,4851.6,4767.6,4800,4806.4,14400,1384459.824,24478,2.051765686,0,0,
846,20180927,IC1810,4806.4,4802.4,4818,4746.2,4764.6,4764.2,11455,1095246.44,24103,2.051765686,0,0,
847,20180928,IC1810,4764.2,4772.2,4827,4733.6,4820.4,4803,13211,1263053.612,24300,2.051765686,0,0,
848,20181008,IC1810,4803,4722,4741.6,4640.4,4654.8,4657.6,12383,1162067.808,23267,2.051765686,0,0,
849,20181009,IC1810,4657.6,4664.2,4690,4606.2,4624.8,4619.2,12130,1126634.424,23091,2.051765686,0,0,
850,20181010,IC1810,4619.2,4631.2,4670,4578.2,4639.2,4632,13905,1288323.148,23088,2.051765686,0,0,
851,20181011,IC1810,4632,4499,4506,4243,4258.2,4283.6,17959,1579008.04,23611,2.051765686,0,0,
852,20181012,IC1810,4283.6,4281.6,4303.8,4135,4267.2,4266.4,18588,1574494.728,22694,2.051765686,0,0,
853,20181015,IC1810,4266.4,4273,4324.8,4171,4178.4,4193.4,16255,1382322.312,19232,2.051765686,0,1,
854,20181016,IC1810,4193.4,4185.2,4219.8,4067.2,4100.4,4089.8,16173,1341010.928,16800,2.051765686,0,1,
855,20181017,IC1810,4089.8,4150.8,4165.2,4026.8,4120.6,4126.2,17563,1442998.408,12393,2.051765686,0,1,
856,20181018,IC1810,4126.2,4109,4111.4,4018.4,4033.2,4047.8,11869,963813.48,5669,2.051765686,0,1,
857,20181019,IC1811,4014.6,3949,4118.2,3937.8,4080.4,4099.2,17297,1392162.696,20087,2.068733409,1,1,
858,20181022,IC1811,4099.2,4150,4373.2,4140,4317.6,4305.4,19186,1641584.124,21506,2.068733409,0,0,
859,20181023,IC1811,4305.4,4318.6,4342.6,4182,4219.6,4206.2,16897,1440148.396,20805,2.068733409,0,0,
860,20181024,IC1811,4206.2,4218.6,4288.8,4173.4,4209.8,4215.6,16874,1426240.644,21197,2.068733409,0,0,
861,20181025,IC1811,4215.6,4100,4230.4,4072.4,4226,4199.8,18457,1527043.736,21932,2.068733409,0,0,
862,20181026,IC1811,4199.8,4249.8,4283.4,4172.4,4199.8,4194.8,16170,1365270.92,21250,2.068733409,0,0,
863,20181029,IC1811,4194.8,4206.4,4227.2,4104,4156,4131.8,14534,1212282.58,21323,2.068733409,0,0,
864,20181030,IC1811,4131.8,4145.2,4232.4,4060,4189.6,4182.8,18897,1569772.332,22709,2.068733409,0,0,
865,20181031,IC1811,4182.8,4202.6,4305,4185.2,4252,4264.4,17378,1477630.664,22286,2.068733409,0,0,
866,20181101,IC1811,4264.4,4301,4375,4273.8,4280,4291.2,17894,1547140.736,23239,2.068733409,0,0,
867,20181102,IC1811,4291.2,4411,4447.6,4341.6,4436,4431.2,20299,1784777.672,23157,2.068733409,0,0,
868,20181105,IC1811,4431.2,4421.2,4463,4350.6,4430.2,4416.8,17885,1576525.156,21738,2.068733409,0,0,
869,20181106,IC1811,4416.8,4413.4,4445,4365.6,4439.2,4427.8,14661,1290678.768,20944,2.068733409,0,0,
870,20181107,IC1811,4427.8,4443,4488,4388,4388.4,4408.8,18236,1619922.232,21493,2.068733409,0,0,
871,20181108,IC1811,4408.8,4447.6,4448,4366.2,4370.8,4381.8,15305,1348064.256,20684,2.068733409,0,0,
872,20181109,IC1811,4381.8,4347.8,4401.6,4338.4,4368.8,4375,13550,1185292.428,19864,2.068733409,0,0,
873,20181112,IC1811,4375,4368,4496.2,4354.4,4487.2,4481.4,14855,1317744.264,19091,2.068733409,0,1,
874,20181113,IC1811,4481.4,4440,4606.8,4439.8,4571,4585,17653,1598772.088,17592,2.068733409,0,1,
875,20181114,IC1811,4585,4576.8,4612.4,4533,4552.6,4549,15405,1406935.448,13033,2.068733409,0,1,
876,20181115,IC1811,4549,4543.6,4628.8,4543.6,4620,4614.4,11467,1051637.964,6536,2.068733409,0,1,
877,20181116,IC1812,4610.6,4625,4710.6,4602.8,4647.8,4655,19604,1823889.484,43675,2.070438433,1,1,
878,20181119,IC1812,4655,4657,4683.6,4594.6,4659.4,4646.8,17760,1645272.26,43767,2.070438433,0,0,
879,20181120,IC1812,4646.8,4627.6,4635,4512.4,4520,4523.2,21435,1961091.664,41766,2.070438433,0,0,
880,20181121,IC1812,4523.2,4480,4557,4449.2,4536.2,4527.2,19133,1722653.24,42022,2.070438433,0,0,
881,20181122,IC1812,4527.2,4550,4574.8,4484.4,4523,4535.2,17226,1560868.36,41276,2.070438433,0,0,
882,20181123,IC1812,4535.2,4514,4521,4327.6,4328.2,4357,19515,1719281.3,40988,2.070438433,0,0,
883,20181126,IC1812,4357,4338,4371.6,4283.6,4315.8,4314.2,17973,1557546.44,40148,2.070438433,0,0,
884,20181127,IC1812,4314.2,4347.6,4378.6,4307,4344.2,4325.4,16618,1443246.272,40293,2.070438433,0,0,
885,20181128,IC1812,4325.4,4342.4,4419,4272.4,4398,4403,20530,1789677.66,39803,2.070438433,0,0,
886,20181129,IC1812,4403,4447,4447,4296.6,4312.2,4318.8,18424,1613305.052,38922,2.070438433,0,0,
887,20181130,IC1812,4318.8,4303.6,4360,4238,4328.2,4325.4,19625,1689451.284,39513,2.070438433,0,0,
888,20181203,IC1812,4325.4,4488.6,4524,4419,4472,4473.8,23921,2144857.752,39697,2.070438433,0,0,
889,20181204,IC1812,4473.8,4458.8,4528,4452.2,4514.6,4508.8,24564,2205644.4,42318,2.070438433,0,0,
890,20181205,IC1812,4508.8,4429.8,4526,4429,4470,4480.4,30742,2751067.804,43776,2.070438433,0,0,
891,20181206,IC1812,4480.4,4429,4460,4372,4388.2,4389,30017,2647802.272,41688,2.070438433,0,0,
892,20181207,IC1812,4389,4408.6,4419.8,4381.8,4386,4391.8,21037,1850117.224,39049,2.070438433,0,0,
893,20181210,IC1812,4391.8,4362.2,4384.6,4325,4336.6,4343,22266,1936756.3,39142,2.070438433,0,0,
894,20181211,IC1812,4343,4356.4,4389,4338,4387.2,4358.8,23570,2056601.768,38299,2.070438433,0,0,
895,20181212,IC1812,4358.8,4401,4407.6,4359.8,4371.8,4380.4,24639,2159304.416,37182,2.070438433,0,0,
896,20181213,IC1812,4380.4,4384.8,4472.8,4354.4,4430.2,4436.4,30522,2700518.024,36636,2.070438433,0,0,
897,20181214,IC1812,4436.4,4420.2,4431,4315.6,4329.6,4336.2,26842,2350155.488,33996,2.070438433,0,0,
898,20181217,IC1812,4336.2,4320,4342.6,4273,4321.2,4317.6,27345,2358959.58,30818,2.070438433,0,1,
899,20181218,IC1812,4317.6,4305,4344.4,4241.6,4295.2,4300.4,32004,2747681.972,27889,2.070438433,0,1,
900,20181219,IC1812,4300.4,4301,4305,4233.6,4236.2,4246.4,25171,2148683.712,20677,2.070438433,0,1,
901,20181220,IC1812,4246.4,4231,4276.8,4217.8,4264,4260,20814,1769424.668,10152,2.070438433,0,1,
902,20181221,IC1901,4223,4222.4,4236,4157.6,4206,4178,30552,2563567.164,38542,2.088578671,1,1,
903,20181224,IC1901,4178,4193.4,4266.4,4183.2,4255,4248.6,28278,2395196.78,38153,2.088578671,0,0,
904,20181225,IC1901,4248.6,4209.8,4234.4,4085,4195.2,4205,37636,3129288.336,42377,2.088578671,0,0,
905,20181226,IC1901,4205,4198.8,4229,4158,4189,4188.2,26253,2200599.232,39188,2.088578671,0,0,
906,20181227,IC1901,4188.2,4258.2,4258.2,4125.8,4131,4152.6,28285,2372436.608,40334,2.088578671,0,0,
907,20181228,IC1901,4152.6,4143,4181.4,4119.2,4120.4,4131,28777,2384141.684,40036,2.088578671,0,0,
908,20190102,IC1901,4131,4135,4147,4086,4096.8,4102,24735,2035499.512,39721,2.088578671,0,0,
909,20190103,IC1901,4102,4100,4169,4077.6,4086.6,4091.4,28810,2367978.852,40862,2.088578671,0,0,
910,20190104,IC1901,4091.4,4062,4208.8,4058,4207.8,4185.2,33671,2786707.828,40767,2.088578671,0,0,
911,20190107,IC1901,4185.2,4210,4293.8,4196.6,4268.6,4277.2,30648,2604874.464,39034,2.088578671,0,0,
912,20190108,IC1901,4277.2,4260,4286,4248.8,4270.8,4274.2,23085,1970843.844,38271,2.088578671,0,0,
913,20190109,IC1901,4274.2,4288.6,4363.6,4265,4273.8,4289.8,33159,2861622.656,39275,2.088578671,0,0,
914,20190110,IC1901,4289.8,4271.4,4327,4262.6,4277.4,4285.6,27192,2334695.548,36835,2.088578671,0,0,
915,20190111,IC1901,4285.6,4292.4,4320,4252.8,4312,4308.2,29081,2496637.084,35885,2.088578671,0,0,
916,20190114,IC1901,4308.2,4312,4332,4274.6,4290.2,4285.6,23373,2008074.508,31047,2.088578671,0,1,
917,20190115,IC1901,4285.6,4291.4,4363.6,4266.4,4351.4,4346.8,31618,2726958.652,29918,2.088578671,0,1,
918,20190116,IC1901,4346.8,4346.8,4373,4328,4341,4342.8,23920,2079782.092,21645,2.088578671,0,1,
919,20190117,IC1901,4342.8,4338.2,4356,4297.6,4307.4,4314.4,21840,1888200.88,10593,2.088578671,0,1,
920,20190118,IC1902,4301.6,4303.6,4352,4279.8,4341,4339.8,28956,2500941.32,30006,2.094793522,1,1,
921,20190121,IC1902,4339.8,4349.6,4404.4,4340,4360,4356.4,25465,2224648.24,29447,2.094793522,0,0,
922,20190122,IC1902,4356.4,4356,4358.8,4275.6,4294.2,4290,22851,1972430.556,28088,2.094793522,0,0,
923,20190123,IC1902,4290,4290.6,4318.2,4276.2,4302.6,4301,21956,1887028.028,27496,2.094793522,0,0,
924,20190124,IC1902,4301,4308,4368.4,4274,4330.8,4334.8,27224,2354269.564,30595,2.094793522,0,0,
925,20190125,IC1902,4334.8,4336.6,4362,4305.2,4310,4328,25670,2225484.248,29114,2.094793522,0,0,
926,20190128,IC1902,4328,4339,4378.8,4286,4291.6,4297.2,24321,2106237.18,29109,2.094793522,0,0,
927,20190129,IC1902,4297.2,4291,4291.6,4177,4242.4,4248.4,29386,2489737.152,29366,2.094793522,0,0,
928,20190130,IC1902,4248.4,4215,4268.2,4200.6,4201.8,4216.8,23662,2004739.172,27284,2.094793522,0,0,
929,20190131,IC1902,4216.8,4210,4246.6,4137.2,4183.6,4167.4,26675,2240060.8,27935,2.094793522,0,0,
930,20190201,IC1902,4167.4,4200,4315.8,4200,4313.2,4298.2,28819,2451721.328,25952,2.094793522,0,0,
931,20190211,IC1902,4298.2,4318,4413.4,4314.8,4406.8,4398.4,22228,1939998.632,23034,2.094793522,0,1,
932,20190212,IC1902,4398.4,4398.8,4462.8,4398.6,4433.4,4427.2,22654,2007711.808,20635,2.094793522,0,1,
933,20190213,IC1902,4427.2,4439.8,4537.2,4426,4512,4517.8,24426,2187490.468,16631,2.094793522,0,1,
934,20190214,IC1902,4517.8,4501.4,4561.4,4496,4533.8,4539.8,15894,1436879.768,7696,2.094793522,0,1,
935,20190215,IC1903,4540.2,4526.8,4556,4491.4,4502.6,4507.2,30372,2749874.488,59080,2.094608967,1,1,
936,20190218,IC1903,4507.2,4540.2,4687.4,4539.6,4677,4672.8,34027,3140541.22,60738,2.094608967,0,0,
937,20190219,IC1903,4672.8,4692.8,4718.4,4614.4,4659,4651.2,42944,4011215.124,61844,2.094608967,0,0,
938,20190220,IC1903,4651.2,4679,4682.8,4618,4652,4658.8,35271,3283850.484,60064,2.094608967,0,0,
939,20190221,IC1903,4658.8,4650,4762.4,4636.2,4662,4663.6,45667,4283266.016,62841,2.094608967,0,0,
940,20190222,IC1903,4663.6,4651,4807,4650.2,4804.8,4772.4,43822,4128615.18,60769,2.094608967,0,0,
941,20190225,IC1903,4772.4,4872.4,5140,4840,5123,5067.6,57459,5697572.772,61013,2.094608967,0,0,
942,20190226,IC1903,5067.6,5100,5174.8,5027.8,5063.2,5104,56554,5759020.544,60175,2.094608967,0,0,
943,20190227,IC1903,5104,5084.2,5107.2,4970,5017.4,5016,49763,5037426.008,59379,2.094608967,0,0,
944,20190228,IC1903,5016,5022,5085,5002.2,5034.6,5023.6,43118,4348369.38,55860,2.094608967,0,0,
945,20190301,IC1903,5023.6,5070.6,5086.8,4980,5081.2,5054.8,50122,5042302.088,55455,2.094608967,0,0,
946,20190304,IC1903,5054.8,5123,5259.8,5098.2,5144.4,5148.6,56909,5893686.824,55292,2.094608967,0,0,
947,20190305,IC1903,5148.6,5146.4,5314,5141.2,5298.8,5268.2,52240,5450751.332,52568,2.094608967,0,0,
948,20190306,IC1903,5268.2,5317,5414,5241.2,5400,5350,61347,6531339.376,54274,2.094608967,0,0,
949,20190307,IC1903,5350,5387.8,5533.4,5353,5442.4,5470.2,63021,6832936.064,53936,2.094608967,0,0,
950,20190308,IC1903,5470.2,5318,5471.6,5258,5296.4,5324.8,76037,8162799.384,53454,2.094608967,0,0,
951,20190311,IC1903,5324.8,5331.4,5463.6,5291.4,5448.8,5428.6,59247,6373423.848,50157,2.094608967,0,1,
952,20190312,IC1903,5428.6,5491.2,5598.6,5461.2,5546.2,5506,61910,6847001.864,44171,2.094608967,0,1,
953,20190313,IC1903,5506,5544,5546,5362,5403.6,5405.6,62861,6881576.392,33833,2.094608967,0,1,
954,20190314,IC1903,5405.6,5392.4,5416,5250.6,5289.6,5276,40109,4271391.816,16994,2.094608967,0,1,
955,20190315,IC1904,5265.2,5315.2,5425.6,5273,5330.6,5313.6,64106,6846263.74,57865,2.098905438,1,1,
956,20190318,IC1904,5313.6,5361.6,5515.2,5303.8,5513.8,5478,59618,6439563.348,57551,2.098905438,0,0,
957,20190319,IC1904,5478,5498.2,5537,5455,5487.4,5485.6,52490,5767971.896,56481,2.098905438,0,0,
958,20190320,IC1904,5485.6,5482,5503.4,5352.2,5470,5450.6,60872,6621758.836,58694,2.098905438,0,0,
959,20190321,IC1904,5450.6,5485,5628,5485,5541.4,5579.6,68987,7679527.812,61043,2.098905438,0,0,
960,20190322,IC1904,5579.6,5560.4,5614,5470,5611.2,5594.4,61671,6846269.212,59422,2.098905438,0,0,
961,20190325,IC1904,5594.4,5523,5597,5506.6,5518.6,5533.6,60231,6691080.948,61383,2.098905438,0,0,
962,20190326,IC1904,5533.6,5555,5559.4,5345,5358,5368.4,61628,6704540.568,60802,2.098905438,0,0,
963,20190327,IC1904,5368.4,5389,5415,5313.2,5391.6,5393.4,57409,6167107.224,60831,2.098905438,0,0,
964,20190328,IC1904,5393.4,5372.6,5447.6,5311.2,5318.6,5338.4,59915,6448669.932,60719,2.098905438,0,0,
965,20190329,IC1904,5338.4,5333.2,5555.2,5322.4,5534.4,5531.4,65790,7158941.796,58851,2.098905438,0,0,
966,20190401,IC1904,5531.4,5574.8,5767.4,5574.8,5766,5745.4,61104,6978878.252,58725,2.098905438,0,0,
967,20190402,IC1904,5745.4,5795.2,5825.6,5722.6,5746.6,5761.6,52935,6124432.988,58000,2.098905438,0,0,
968,20190403,IC1904,5761.6,5716,5852.2,5712.6,5828.6,5818.6,52822,6107198.8,57481,2.098905438,0,0,
969,20190404,IC1904,5818.6,5858,5898,5792.4,5882.6,5863,55547,6499134.2,57698,2.098905438,0,0,
970,20190408,IC1904,5863,5929,5935,5737.4,5800.8,5805.2,59401,6930882.212,56165,2.098905438,0,0,
971,20190409,IC1904,5805.2,5795,5863,5774.2,5836.8,5816,52852,6152505.984,55072,2.098905438,0,0,
972,20190410,IC1904,5816,5806,5901,5747,5818.8,5847.2,60633,7047501.72,55362,2.098905438,0,0,
973,20190411,IC1904,5847.2,5824.8,5837,5702,5721.2,5738.4,54574,6295070.024,51596,2.098905438,0,0,
974,20190412,IC1904,5738.4,5720.8,5740,5656.6,5701.2,5694.2,47813,5451746.5,49998,2.098905438,0,0,
975,20190415,IC1904,5694.2,5788.8,5806.2,5589,5609,5636.8,58113,6646973.004,44655,2.098905438,0,1,
976,20190416,IC1904,5636.8,5596.6,5765.2,5555.8,5759.2,5746.8,54778,6195894.428,39608,2.098905438,0,1,
977,20190417,IC1904,5746.8,5761,5831.8,5733.4,5772.4,5783.6,46711,5396898.192,30611,2.098905438,0,1,
978,20190418,IC1904,5783.6,5777.6,5802,5736.4,5765.2,5778.4,29376,3392945.912,16196,2.098905438,0,1,
979,20190419,IC1905,5724,5720.8,5779,5618,5775.8,5746.8,50284,5733933.48,47789,2.118853107,1,1,
980,20190422,IC1905,5746.8,5782.8,5785.8,5628.6,5677,5661.6,58295,6634620.076,49248,2.118853107,0,0,
981,20190423,IC1905,5661.6,5667,5671.8,5544.4,5552.8,5578.4,64899,7274414,56473,2.118853107,0,0,
982,20190424,IC1905,5578.4,5575,5660.6,5511.8,5627,5631.4,70935,7931887.016,55885,2.118853107,0,0,
983,20190425,IC1905,5631.4,5617.6,5624,5397.4,5411.2,5449.8,71753,7931442.128,59592,2.118853107,0,0,
984,20190426,IC1905,5449.8,5398.6,5476,5371.8,5375.2,5395.4,76777,8321610.58,60782,2.118853107,0,0,
985,20190429,IC1905,5395.4,5390,5395,5226.2,5258.8,5270.8,86229,9153478.332,66393,2.118853107,0,0,
986,20190430,IC1905,5270.8,5254,5342.2,5222.6,5267.2,5250,80212,8479857.412,61840,2.118853107,0,0,
987,20190506,IC1905,5250,5120,5120,4749.2,4810,4800.2,93045,9181934.908,64729,2.118853107,0,0,
988,20190507,IC1905,4800.2,4887.6,4964.4,4839.2,4906,4901.2,93047,9111243.924,63812,2.118853107,0,0,
989,20190508,IC1905,4901.2,4827,5007.8,4815,4873.2,4902.8,85185,8379625.24,60730,2.118853107,0,0,
990,20190509,IC1905,4902.8,4829,4927.2,4810.6,4842.8,4846.2,83219,8112988.06,62509,2.118853107,0,0,
991,20190510,IC1905,4846.2,4919.8,5051,4775.4,5018,5010.8,107096,10607987.91,65145,2.118853107,0,0,
992,20190513,IC1905,5010.8,4964.4,5008.8,4914,4938.4,4930.2,61212,6068585.708,53188,2.118853107,0,1,
993,20190514,IC1905,4930.2,4930.2,4992,4896,4938.8,4946.2,77496,7671952.928,55019,2.118853107,0,1,
